LD_INFO_SK,BTCH_NM,LD_STRT_TS,LD_END_TS,LD_DURTN_SCND,LD_STS,TNNT_SK,SRC_CD
1408118,BATCH_77,2020-07-03 15:00:14 EDT,2020-07-03 17:47:19 EDT,10025,COMPLETED                                                                       ,1,SRC1
1409078,BATCH_42,2020-07-14 15:39:40 EDT,2020-07-14 15:46:33 EDT,413,COMPLETED                                                                       ,1,SRC1
1407998,BATCH_41,2020-07-02 11:03:27 EDT,2020-07-02 11:04:05 EDT,38,COMPLETED                                                                       ,1,SRC1
1408238,BATCH_39,2020-07-04 22:00:18 EDT,2020-07-04 22:04:11 EDT,233,COMPLETED                                                                       ,1,SRC1
1408358,BATCH_36,2020-07-06 03:24:36 EDT,,,STARTED                                                                         ,1,SRC4
1407878,BATCH_42,2020-07-01 04:35:36 EDT,2020-07-01 04:42:17 EDT,401,COMPLETED                                                                       ,1,SRC1
1408958,BATCH_42,2020-07-13 00:35:47 EDT,2020-07-13 00:42:32 EDT,405,COMPLETED                                                                       ,1,SRC1
1408478,BATCH_3,2020-07-07 08:04:27 EDT,2020-07-07 18:33:27 EDT,37740,COMPLETED                                                                       ,1,SRC1
1409318,BATCH_68,2020-07-18 00:00:48 EDT,2020-07-18 00:05:27 EDT,279,COMPLETED                                                                       ,1,SRC14
1409198,BATCH_42,2020-07-16 09:38:15 EDT,2020-07-16 09:45:31 EDT,436,COMPLETED                                                                       ,1,SRC1
1408031,BATCH_21,2020-07-02 17:30:27 EDT,2020-07-02 17:31:34 EDT,67,COMPLETED                                                                       ,1,SRC1
1408151,BATCH_61,2020-07-04 00:00:51 EDT,2020-07-04 00:30:13 EDT,1762,COMPLETED                                                                       ,1,SRC11
1408271,BATCH_55,2020-07-05 05:31:43 EDT,2020-07-05 05:46:19 EDT,876,COMPLETED                                                                       ,1,SRC1
1408391,BATCH_63,2020-07-06 10:30:18 EDT,2020-07-06 10:46:38 EDT,980,COMPLETED                                                                       ,1,SRC1
1408751,BATCH_80,2020-07-10 00:00:36 EDT,2020-07-10 00:07:38 EDT,422,COMPLETED                                                                       ,1,SRC18
1409111,BATCH_42,2020-07-15 01:36:21 EDT,2020-07-15 01:43:09 EDT,408,COMPLETED                                                                       ,1,SRC1
1407911,BATCH_42,2020-07-01 16:24:36 EDT,2020-07-01 16:31:08 EDT,392,COMPLETED                                                                       ,1,SRC1
1408631,BATCH_21,2020-07-08 17:30:27 EDT,2020-07-08 17:31:06 EDT,39,COMPLETED                                                                       ,1,SRC1
1408511,BATCH_64,2020-07-07 17:00:16 EDT,,,STARTED                                                                         ,1,SRC1
1408871,BATCH_69,2020-07-11 10:30:08 EDT,2020-07-11 10:46:34 EDT,986,COMPLETED                                                                       ,1,SRC1
1408991,BATCH_79,2020-07-13 10:30:27 EDT,2020-07-13 10:30:49 EDT,22,COMPLETED                                                                       ,1,SRC1
1409231,BATCH_21,2020-07-16 17:30:15 EDT,2020-07-16 17:30:55 EDT,40,COMPLETED                                                                       ,1,SRC1
1409351,BATCH_75,2020-07-18 07:24:15 EDT,2020-07-18 07:48:32 EDT,1457,COMPLETED                                                                       ,1,SRC18
1408613,BATCH_47,2020-07-08 12:00:25 EDT,2020-07-08 12:02:58 EDT,153,COMPLETED                                                                       ,1,SRC1
1408253,BATCH_65,2020-07-05 00:31:20 EDT,2020-07-05 00:32:41 EDT,81,COMPLETED                                                                       ,1,SRC13
1408373,BATCH_41,2020-07-06 06:05:10 EDT,2020-07-06 06:05:53 EDT,43,COMPLETED                                                                       ,1,SRC1
1408733,BATCH_43,2020-07-09 18:05:46 EDT,2020-07-09 18:06:32 EDT,46,COMPLETED                                                                       ,1,SRC1
1408013,BATCH_85,2020-07-02 14:14:45 EDT,2020-07-02 14:15:24 EDT,39,ABORTED                                                                         ,1,SRC18
1408493,BATCH_41,2020-07-07 11:04:05 EDT,2020-07-07 11:04:42 EDT,37,COMPLETED                                                                       ,1,SRC1
1407893,BATCH_76,2020-07-01 10:00:11 EDT,2020-07-01 10:00:34 EDT,23,COMPLETED                                                                       ,1,SRC1
1408133,BATCH_41,2020-07-03 18:04:06 EDT,2020-07-03 18:05:22 EDT,76,COMPLETED                                                                       ,1,SRC1
1408973,BATCH_36,2020-07-13 06:52:24 EDT,,,STARTED                                                                         ,1,SRC4
1408853,BATCH_54,2020-07-11 05:57:50 EDT,2020-07-11 07:19:58 EDT,4928,COMPLETED                                                                       ,1,SRC1
1409093,BATCH_42,2020-07-14 19:38:38 EDT,2020-07-14 19:47:38 EDT,540,COMPLETED                                                                       ,1,SRC1
1409213,BATCH_55,2020-07-16 11:46:08 EDT,2020-07-16 12:05:25 EDT,1157,COMPLETED                                                                       ,1,SRC1
1409333,BATCH_36,2020-07-18 04:25:59 EDT,,,STARTED                                                                         ,1,SRC4
1408523,BATCH_25,2020-07-07 18:36:13 EDT,2020-07-07 19:26:49 EDT,3036,COMPLETED                                                                       ,1,SRC1
1408043,BATCH_41,2020-07-02 20:03:52 EDT,2020-07-02 20:04:40 EDT,48,COMPLETED                                                                       ,1,SRC1
1409003,BATCH_42,2020-07-13 14:53:38 EDT,2020-07-13 15:17:19 EDT,1421,COMPLETED                                                                       ,1,SRC1
1408643,BATCH_41,2020-07-08 20:04:29 EDT,2020-07-08 20:05:06 EDT,37,COMPLETED                                                                       ,1,SRC1
1407923,BATCH_46,2020-07-01 18:30:23 EDT,2020-07-01 18:30:53 EDT,30,COMPLETED                                                                       ,1,SRC1
1408283,BATCH_42,2020-07-05 07:35:06 EDT,2020-07-05 07:41:50 EDT,404,COMPLETED                                                                       ,1,SRC1
1408403,BATCH_42,2020-07-06 13:35:53 EDT,2020-07-06 13:42:47 EDT,414,COMPLETED                                                                       ,1,SRC1
1408163,BATCH_41,2020-07-04 02:04:48 EDT,2020-07-04 02:10:16 EDT,328,COMPLETED                                                                       ,1,SRC1
1408763,BATCH_1,2020-07-10 02:33:56 EDT,2020-07-10 07:41:09 EDT,18433,COMPLETED                                                                       ,1,SRC1
1408883,BATCH_42,2020-07-11 15:35:43 EDT,2020-07-11 15:42:32 EDT,409,COMPLETED                                                                       ,1,SRC1
1409243,BATCH_39,2020-07-16 22:00:28 EDT,2020-07-16 22:04:24 EDT,236,COMPLETED                                                                       ,1,SRC1
1409123,BATCH_24,2020-07-15 08:15:10 EDT,2020-07-15 08:15:35 EDT,25,COMPLETED                                                                       ,1,SRC17
1408866,BATCH_42,2020-07-11 08:36:18 EDT,2020-07-11 08:44:15 EDT,477,COMPLETED                                                                       ,1,SRC1
1409346,BATCH_42,2020-07-18 06:51:20 EDT,2020-07-18 07:00:48 EDT,568,COMPLETED                                                                       ,1,SRC1
1408146,BATCH_41,2020-07-03 23:03:52 EDT,2020-07-03 23:04:28 EDT,36,COMPLETED                                                                       ,1,SRC1
1408026,BATCH_42,2020-07-02 16:34:53 EDT,2020-07-02 17:03:41 EDT,1728,COMPLETED                                                                       ,1,SRC1
1409106,BATCH_68,2020-07-15 00:00:35 EDT,2020-07-15 00:05:27 EDT,292,COMPLETED                                                                       ,1,SRC14
1408626,BATCH_41,2020-07-08 16:04:20 EDT,2020-07-08 16:04:58 EDT,38,COMPLETED                                                                       ,1,SRC1
1407906,BATCH_42,2020-07-01 13:35:30 EDT,2020-07-01 16:03:03 EDT,8853,COMPLETED                                                                       ,1,SRC1
1408266,BATCH_36,2020-07-05 04:09:24 EDT,,,STARTED                                                                         ,1,SRC4
1408386,BATCH_42,2020-07-06 09:35:44 EDT,2020-07-06 09:42:31 EDT,407,COMPLETED                                                                       ,1,SRC1
1408746,BATCH_41,2020-07-09 23:04:14 EDT,2020-07-09 23:04:49 EDT,35,COMPLETED                                                                       ,1,SRC1
1408506,BATCH_42,2020-07-07 15:36:52 EDT,2020-07-07 15:43:53 EDT,421,COMPLETED                                                                       ,1,SRC1
1408986,BATCH_25,2020-07-13 09:40:37 EDT,2020-07-13 13:05:30 EDT,12293,COMPLETED                                                                       ,1,SRC1
1409226,BATCH_42,2020-07-16 15:37:42 EDT,2020-07-16 15:45:01 EDT,439,COMPLETED                                                                       ,1,SRC1
1408012,BATCH_41,2020-07-02 14:03:54 EDT,2020-07-02 14:04:34 EDT,40,COMPLETED                                                                       ,1,SRC1
1409092,BATCH_42,2020-07-14 18:38:31 EDT,2020-07-14 18:45:31 EDT,420,COMPLETED                                                                       ,1,SRC1
1407892,BATCH_51,2020-07-01 10:00:10 EDT,2020-07-01 10:04:47 EDT,277,COMPLETED                                                                       ,1,SRC1
1408132,BATCH_44,2020-07-03 18:00:11 EDT,2020-07-03 18:01:13 EDT,62,COMPLETED                                                                       ,1,SRC1
1408252,BATCH_41,2020-07-05 00:06:30 EDT,2020-07-05 00:07:10 EDT,40,COMPLETED                                                                       ,1,SRC1
1408372,BATCH_46,2020-07-06 06:00:22 EDT,2020-07-06 06:00:59 EDT,37,COMPLETED                                                                       ,1,SRC1
1408492,BATCH_42,2020-07-07 10:39:30 EDT,2020-07-07 10:48:57 EDT,567,COMPLETED                                                                       ,1,SRC1
1408732,BATCH_41,2020-07-09 18:04:18 EDT,2020-07-09 18:05:15 EDT,57,COMPLETED                                                                       ,1,SRC1
1408972,BATCH_36,2020-07-13 06:51:54 EDT,,,STARTED                                                                         ,1,SRC4
1408612,BATCH_75,2020-07-08 11:38:39 EDT,2020-07-08 12:13:50 EDT,2111,COMPLETED                                                                       ,1,SRC18
1408852,BATCH_36,2020-07-11 05:52:22 EDT,,,STARTED                                                                         ,1,SRC4
1409212,BATCH_17,2020-07-16 11:46:07 EDT,2020-07-16 11:49:07 EDT,180,COMPLETED                                                                       ,1,SRC1
1409332,BATCH_42,2020-07-18 03:37:53 EDT,2020-07-18 03:45:37 EDT,464,COMPLETED                                                                       ,1,SRC1
1407861,BATCH_80,2020-07-01 00:00:37 EDT,2020-07-01 00:07:27 EDT,410,COMPLETED                                                                       ,1,SRC18
1408101,BATCH_51,2020-07-03 10:00:22 EDT,2020-07-03 10:05:08 EDT,286,COMPLETED                                                                       ,1,SRC1
1408341,BATCH_9,2020-07-06 00:00:47 EDT,2020-07-06 00:06:00 EDT,313,COMPLETED                                                                       ,1,SRC7
1408221,BATCH_73,2020-07-04 17:00:12 EDT,2020-07-04 17:00:50 EDT,38,COMPLETED                                                                       ,1,SRC16
1409301,BATCH_42,2020-07-17 16:37:13 EDT,2020-07-17 16:44:23 EDT,430,COMPLETED                                                                       ,1,SRC1
1407981,BATCH_41,2020-07-02 07:03:40 EDT,2020-07-02 07:04:18 EDT,38,COMPLETED                                                                       ,1,SRC1
1409181,BATCH_48,2020-07-16 00:00:41 EDT,2020-07-16 00:31:44 EDT,1863,COMPLETED                                                                       ,1,SRC3
1408581,BATCH_36,2020-07-08 06:18:06 EDT,,,STARTED                                                                         ,1,SRC4
1408461,BATCH_36,2020-07-07 05:31:47 EDT,,,STARTED                                                                         ,1,SRC4
1408701,BATCH_41,2020-07-09 10:31:39 EDT,2020-07-09 10:34:27 EDT,168,COMPLETED                                                                       ,1,SRC1
1408821,BATCH_44,2020-07-10 18:00:21 EDT,2020-07-10 18:01:23 EDT,62,COMPLETED                                                                       ,1,SRC1
1408941,BATCH_67,2020-07-12 18:00:14 EDT,2020-07-12 18:01:36 EDT,82,COMPLETED                                                                       ,1,SRC1
1409061,BATCH_63,2020-07-14 10:30:11 EDT,2020-07-14 11:02:40 EDT,1949,COMPLETED                                                                       ,1,SRC1
1408603,BATCH_79,2020-07-08 10:30:19 EDT,2020-07-08 10:30:43 EDT,24,COMPLETED                                                                       ,1,SRC1
1408243,BATCH_52,2020-07-05 00:00:46 EDT,2020-07-05 00:06:52 EDT,366,COMPLETED                                                                       ,1,SRC6
1408363,BATCH_42,2020-07-06 04:38:07 EDT,2020-07-06 04:46:09 EDT,482,COMPLETED                                                                       ,1,SRC1
1409203,BATCH_36,2020-07-16 10:09:40 EDT,,,STARTED                                                                         ,1,SRC4
1408003,BATCH_41,2020-07-02 13:03:32 EDT,2020-07-02 13:04:10 EDT,38,COMPLETED                                                                       ,1,SRC1
1408723,BATCH_42,2020-07-09 16:37:42 EDT,2020-07-09 16:44:45 EDT,423,COMPLETED                                                                       ,1,SRC1
1407883,BATCH_41,2020-07-01 06:16:00 EDT,2020-07-01 06:20:19 EDT,259,COMPLETED                                                                       ,1,SRC1
1408483,BATCH_42,2020-07-07 09:36:11 EDT,2020-07-07 09:43:05 EDT,414,COMPLETED                                                                       ,1,SRC1
1408123,BATCH_41,2020-07-03 16:03:45 EDT,2020-07-03 16:04:23 EDT,38,COMPLETED                                                                       ,1,SRC1
1408843,BATCH_42,2020-07-11 02:36:34 EDT,2020-07-11 02:56:17 EDT,1183,COMPLETED                                                                       ,1,SRC1
1408963,BATCH_42,2020-07-13 04:38:45 EDT,2020-07-13 04:45:38 EDT,413,COMPLETED                                                                       ,1,SRC1
1409323,BATCH_61,2020-07-18 00:00:53 EDT,2020-07-18 00:31:00 EDT,1807,COMPLETED                                                                       ,1,SRC11
1409083,BATCH_64,2020-07-14 17:00:09 EDT,,,STARTED                                                                         ,1,SRC1
1408614,BATCH_45,2020-07-08 12:00:26 EDT,2020-07-08 12:00:53 EDT,27,COMPLETED                                                                       ,1,SRC1
1408134,BATCH_43,2020-07-03 18:06:08 EDT,2020-07-03 18:06:50 EDT,42,COMPLETED                                                                       ,1,SRC1
1408734,BATCH_46,2020-07-09 18:30:13 EDT,2020-07-09 18:30:42 EDT,29,COMPLETED                                                                       ,1,SRC1
